season,round,constructor,constructor_points_after_race,constructor_wins_after_race,constructor_standings_pos_after_race,constructor_points,constructor_wins,constructor_standings_pos
2017,1,ferrari,37,1,1,0.0,0.0,0.0
2017,1,mercedes,33,0,2,0.0,0.0,0.0
2017,1,red_bull,10,0,3,0.0,0.0,0.0
2017,1,williams,8,0,4,0.0,0.0,0.0
2017,1,force_india,7,0,5,0.0,0.0,0.0
2017,1,toro_rosso,6,0,6,0.0,0.0,0.0
2017,1,renault,0,0,7,0.0,0.0,0.0
2017,1,sauber,0,0,8,0.0,0.0,0.0
2017,1,mclaren,0,0,9,0.0,0.0,0.0
2017,1,haas,0,0,10,0.0,0.0,0.0
2017,2,mercedes,66,1,1,33.0,0.0,2.0
2017,2,ferrari,65,1,2,37.0,1.0,1.0
2017,2,red_bull,37,0,3,10.0,0.0,3.0
2017,2,toro_rosso,12,0,4,6.0,0.0,6.0
2017,2,force_india,10,0,5,7.0,0.0,5.0
2017,2,williams,8,0,6,8.0,0.0,4.0
2017,2,haas,4,0,7,0.0,0.0,10.0
2017,2,renault,0,0,8,0.0,0.0,7.0
2017,2,sauber,0,0,9,0.0,0.0,8.0
2017,2,mclaren,0,0,10,0.0,0.0,9.0
2017,3,ferrari,102,2,1,65.0,1.0,2.0
2017,3,mercedes,99,1,2,66.0,1.0,1.0
2017,3,red_bull,47,0,3,37.0,0.0,3.0
2017,3,force_india,17,0,4,10.0,0.0,5.0
2017,3,williams,16,0,5,8.0,0.0,6.0
2017,3,toro_rosso,12,0,6,12.0,0.0,4.0
2017,3,haas,8,0,7,4.0,0.0,7.0
2017,3,renault,2,0,8,0.0,0.0,8.0
2017,3,sauber,0,0,9,0.0,0.0,9.0
2017,3,mclaren,0,0,10,0.0,0.0,10.0
2017,4,mercedes,136,2,1,99.0,1.0,2.0
2017,4,ferrari,135,2,2,102.0,2.0,1.0
2017,4,red_bull,57,0,3,47.0,0.0,3.0
2017,4,force_india,31,0,4,17.0,0.0,4.0
2017,4,williams,18,0,5,16.0,0.0,5.0
2017,4,toro_rosso,13,0,6,12.0,0.0,6.0
2017,4,haas,8,0,7,8.0,0.0,7.0
2017,4,renault,6,0,8,2.0,0.0,8.0
2017,4,sauber,0,0,9,0.0,0.0,9.0
2017,4,mclaren,0,0,10,0.0,0.0,10.0
2017,5,mercedes,161,3,1,136.0,2.0,1.0
2017,5,ferrari,153,2,2,135.0,2.0,2.0
2017,5,red_bull,72,0,3,57.0,0.0,3.0
2017,5,force_india,53,0,4,31.0,0.0,4.0
2017,5,toro_rosso,21,0,5,13.0,0.0,6.0
2017,5,williams,18,0,6,18.0,0.0,5.0
2017,5,renault,14,0,7,6.0,0.0,8.0
2017,5,haas,9,0,8,8.0,0.0,7.0
2017,5,sauber,4,0,9,0.0,0.0,9.0
2017,5,mclaren,0,0,10,0.0,0.0,10.0
2017,6,ferrari,196,3,1,153.0,2.0,2.0
2017,6,mercedes,179,3,2,161.0,3.0,1.0
2017,6,red_bull,97,0,3,72.0,0.0,3.0
2017,6,force_india,53,0,4,53.0,0.0,4.0
2017,6,toro_rosso,29,0,5,21.0,0.0,5.0
2017,6,williams,20,0,6,18.0,0.0,6.0
2017,6,renault,14,0,7,14.0,0.0,7.0
2017,6,haas,14,0,8,9.0,0.0,8.0
2017,6,sauber,4,0,9,4.0,0.0,9.0
2017,6,mclaren,0,0,10,0.0,0.0,10.0
2017,7,mercedes,222,4,1,179.0,3.0,2.0
2017,7,ferrari,214,3,2,196.0,3.0,1.0
2017,7,red_bull,112,0,3,97.0,0.0,3.0
2017,7,force_india,71,0,4,53.0,0.0,4.0
2017,7,toro_rosso,29,0,5,29.0,0.0,5.0
2017,7,williams,22,0,6,20.0,0.0,6.0
2017,7,renault,18,0,7,14.0,0.0,7.0
2017,7,haas,15,0,8,14.0,0.0,8.0
2017,7,sauber,4,0,9,4.0,0.0,9.0
2017,7,mclaren,0,0,10,0.0,0.0,10.0
2017,8,mercedes,250,4,1,222.0,4.0,1.0
2017,8,ferrari,226,3,2,214.0,3.0,2.0
2017,8,red_bull,137,1,3,112.0,0.0,3.0
2017,8,force_india,79,0,4,71.0,0.0,4.0
2017,8,williams,37,0,5,22.0,0.0,6.0
2017,8,toro_rosso,33,0,6,29.0,0.0,5.0
2017,8,haas,21,0,7,15.0,0.0,8.0
2017,8,renault,18,0,8,18.0,0.0,7.0
2017,8,sauber,5,0,9,4.0,0.0,9.0
2017,8,mclaren,2,0,10,0.0,0.0,10.0
2017,9,mercedes,287,5,1,250.0,4.0,1.0
2017,9,ferrari,254,3,2,226.0,3.0,2.0
2017,9,red_bull,152,1,3,137.0,1.0,3.0
2017,9,force_india,89,0,4,79.0,0.0,4.0
2017,9,williams,40,0,5,37.0,0.0,5.0
2017,9,toro_rosso,33,0,6,33.0,0.0,6.0
2017,9,haas,29,0,7,21.0,0.0,7.0
2017,9,renault,18,0,8,18.0,0.0,8.0
2017,9,sauber,5,0,9,5.0,0.0,9.0
2017,9,mclaren,2,0,10,2.0,0.0,10.0
2017,10,mercedes,330,6,1,287.0,5.0,1.0
2017,10,ferrari,275,3,2,254.0,3.0,2.0
2017,10,red_bull,174,1,3,152.0,1.0,3.0
2017,10,force_india,95,0,4,89.0,0.0,4.0
2017,10,williams,41,0,5,40.0,0.0,5.0
2017,10,toro_rosso,33,0,6,33.0,0.0,6.0
2017,10,haas,29,0,7,29.0,0.0,7.0
2017,10,renault,26,0,8,18.0,0.0,8.0
2017,10,sauber,5,0,9,5.0,0.0,9.0
2017,10,mclaren,2,0,10,2.0,0.0,10.0
2017,11,mercedes,357,6,1,330.0,6.0,1.0
2017,11,ferrari,318,4,2,275.0,3.0,2.0
2017,11,red_bull,184,1,3,174.0,1.0,3.0
2017,11,force_india,101,0,4,95.0,0.0,4.0
2017,11,williams,41,0,5,41.0,0.0,5.0
2017,11,toro_rosso,39,0,6,33.0,0.0,6.0
2017,11,haas,29,0,7,29.0,0.0,7.0
2017,11,renault,26,0,8,26.0,0.0,8.0
2017,11,mclaren,11,0,9,2.0,0.0,10.0
2017,11,sauber,5,0,10,5.0,0.0,9.0
2017,12,mercedes,392,7,1,357.0,6.0,1.0
2017,12,ferrari,348,4,2,318.0,4.0,2.0
2017,12,red_bull,199,1,3,184.0,1.0,3.0
2017,12,force_india,103,0,4,101.0,0.0,4.0
2017,12,williams,45,0,5,41.0,0.0,5.0
2017,12,toro_rosso,40,0,6,39.0,0.0,6.0
2017,12,haas,35,0,7,29.0,0.0,7.0
2017,12,renault,34,0,8,26.0,0.0,8.0
2017,12,mclaren,11,0,9,11.0,0.0,9.0
2017,12,sauber,5,0,10,5.0,0.0,10.0
2017,13,mercedes,435,8,1,392.0,7.0,1.0
2017,13,ferrari,373,4,2,348.0,4.0,2.0
2017,13,red_bull,212,1,3,199.0,1.0,3.0
2017,13,force_india,113,0,4,103.0,0.0,4.0
2017,13,williams,55,0,5,45.0,0.0,5.0
2017,13,toro_rosso,40,0,6,40.0,0.0,6.0
2017,13,haas,35,0,7,35.0,0.0,7.0
2017,13,renault,34,0,8,34.0,0.0,8.0
2017,13,mclaren,11,0,9,11.0,0.0,9.0
2017,13,sauber,5,0,10,5.0,0.0,10.0
2017,14,mercedes,475,9,1,435.0,8.0,1.0
2017,14,ferrari,373,4,2,373.0,4.0,2.0
2017,14,red_bull,230,1,3,212.0,1.0,3.0
2017,14,force_india,124,0,4,113.0,0.0,4.0
2017,14,williams,59,0,5,55.0,0.0,5.0
2017,14,toro_rosso,52,0,6,40.0,0.0,6.0
2017,14,renault,42,0,7,34.0,0.0,8.0
2017,14,haas,37,0,8,35.0,0.0,7.0
2017,14,mclaren,17,0,9,11.0,0.0,9.0
2017,14,sauber,5,0,10,5.0,0.0,10.0
2017,15,mercedes,503,9,1,475.0,9.0,1.0
2017,15,ferrari,385,4,2,373.0,4.0,2.0
2017,15,red_bull,270,2,3,230.0,1.0,3.0
2017,15,force_india,133,0,4,124.0,0.0,4.0
2017,15,williams,65,0,5,59.0,0.0,5.0
2017,15,toro_rosso,52,0,6,52.0,0.0,6.0
2017,15,renault,42,0,7,42.0,0.0,7.0
2017,15,haas,37,0,8,37.0,0.0,8.0
2017,15,mclaren,23,0,9,17.0,0.0,9.0
2017,15,sauber,5,0,10,5.0,0.0,10.0
2017,16,mercedes,540,10,1,503.0,9.0,1.0
2017,16,ferrari,395,4,2,385.0,4.0,2.0
2017,16,red_bull,303,2,3,270.0,2.0,3.0
2017,16,force_india,147,0,4,133.0,0.0,4.0
2017,16,williams,66,0,5,65.0,0.0,5.0
2017,16,toro_rosso,52,0,6,52.0,0.0,6.0
2017,16,haas,43,0,7,37.0,0.0,8.0
2017,16,renault,42,0,8,42.0,0.0,7.0
2017,16,mclaren,23,0,9,23.0,0.0,9.0
2017,16,sauber,5,0,10,5.0,0.0,10.0
2017,17,mercedes,575,11,1,540.0,10.0,1.0
2017,17,ferrari,428,4,2,395.0,4.0,2.0
2017,17,red_bull,315,2,3,303.0,2.0,3.0
2017,17,force_india,159,0,4,147.0,0.0,4.0
2017,17,williams,68,0,5,66.0,0.0,5.0
2017,17,toro_rosso,53,0,6,52.0,0.0,6.0
2017,17,renault,48,0,7,42.0,0.0,8.0
2017,17,haas,43,0,8,43.0,0.0,7.0
2017,17,mclaren,23,0,9,23.0,0.0,9.0
2017,17,sauber,5,0,10,5.0,0.0,10.0
2017,18,mercedes,595,11,1,575.0,11.0,1.0
2017,18,ferrari,455,4,2,428.0,4.0,2.0
2017,18,red_bull,340,3,3,315.0,2.0,3.0
2017,18,force_india,175,0,4,159.0,0.0,4.0
2017,18,williams,76,0,5,68.0,0.0,5.0
2017,18,toro_rosso,53,0,6,53.0,0.0,6.0
2017,18,renault,48,0,7,48.0,0.0,7.0
2017,18,haas,47,0,8,43.0,0.0,8.0
2017,18,mclaren,24,0,9,23.0,0.0,9.0
2017,18,sauber,5,0,10,5.0,0.0,10.0
2017,19,mercedes,625,11,1,595.0,11.0,1.0
2017,19,ferrari,495,5,2,455.0,4.0,2.0
2017,19,red_bull,358,3,3,340.0,3.0,3.0
2017,19,force_india,177,0,4,175.0,0.0,4.0
2017,19,williams,82,0,5,76.0,0.0,5.0
2017,19,toro_rosso,53,0,6,53.0,0.0,6.0
2017,19,renault,49,0,7,48.0,0.0,7.0
2017,19,haas,47,0,8,47.0,0.0,8.0
2017,19,mclaren,28,0,9,24.0,0.0,9.0
2017,19,sauber,5,0,10,5.0,0.0,10.0
2017,20,mercedes,668,12,1,625.0,11.0,1.0
2017,20,ferrari,522,5,2,495.0,5.0,2.0
2017,20,red_bull,368,3,3,358.0,3.0,3.0
2017,20,force_india,187,0,4,177.0,0.0,4.0
2017,20,williams,83,0,5,82.0,0.0,5.0
2017,20,renault,57,0,6,49.0,0.0,7.0
2017,20,toro_rosso,53,0,7,53.0,0.0,6.0
2017,20,haas,47,0,8,47.0,0.0,8.0
2017,20,mclaren,30,0,9,28.0,0.0,9.0
2017,20,sauber,5,0,10,5.0,0.0,10.0
2018,1,ferrari,40,1,1,0.0,0.0,0.0
2018,1,mercedes,22,0,2,0.0,0.0,0.0
2018,1,red_bull,20,0,3,0.0,0.0,0.0
2018,1,mclaren,12,0,4,0.0,0.0,0.0
2018,1,renault,7,0,5,0.0,0.0,0.0
2018,1,force_india,0,0,6,0.0,0.0,0.0
2018,1,sauber,0,0,7,0.0,0.0,0.0
2018,1,williams,0,0,8,0.0,0.0,0.0
2018,1,toro_rosso,0,0,9,0.0,0.0,0.0
2018,1,haas,0,0,10,0.0,0.0,0.0
2018,2,ferrari,65,2,1,40.0,1.0,1.0
2018,2,mercedes,55,0,2,22.0,0.0,2.0
2018,2,mclaren,22,0,3,12.0,0.0,4.0
2018,2,red_bull,20,0,4,20.0,0.0,3.0
2018,2,renault,15,0,5,7.0,0.0,5.0
2018,2,toro_rosso,12,0,6,0.0,0.0,9.0
2018,2,haas,10,0,7,0.0,0.0,10.0
2018,2,sauber,2,0,8,0.0,0.0,7.0
2018,2,force_india,1,0,9,0.0,0.0,6.0
2018,2,williams,0,0,10,0.0,0.0,8.0
2018,3,mercedes,85,0,1,55.0,0.0,2.0
2018,3,ferrari,84,2,2,65.0,2.0,1.0
2018,3,red_bull,55,1,3,20.0,0.0,4.0
2018,3,mclaren,28,0,4,22.0,0.0,3.0
2018,3,renault,25,0,5,15.0,0.0,5.0
2018,3,toro_rosso,12,0,6,12.0,0.0,6.0
2018,3,haas,11,0,7,10.0,0.0,7.0
2018,3,sauber,2,0,8,2.0,0.0,8.0
2018,3,force_india,1,0,9,1.0,0.0,9.0
2018,3,williams,0,0,10,0.0,0.0,10.0
2018,4,ferrari,114,2,1,84.0,2.0,2.0
2018,4,mercedes,110,1,2,85.0,0.0,1.0
2018,4,red_bull,55,1,3,55.0,1.0,3.0
2018,4,mclaren,36,0,4,28.0,0.0,4.0
2018,4,renault,35,0,5,25.0,0.0,5.0
2018,4,force_india,16,0,6,1.0,0.0,9.0
2018,4,toro_rosso,13,0,7,12.0,0.0,6.0
2018,4,haas,11,0,8,11.0,0.0,7.0
2018,4,sauber,10,0,9,2.0,0.0,8.0
2018,4,williams,4,0,10,0.0,0.0,10.0
2018,5,mercedes,153,2,1,110.0,1.0,2.0
2018,5,ferrari,126,2,2,114.0,2.0,1.0
2018,5,red_bull,80,1,3,55.0,1.0,3.0
2018,5,renault,41,0,4,35.0,0.0,5.0
2018,5,mclaren,40,0,5,36.0,0.0,4.0
2018,5,haas,19,0,6,11.0,0.0,8.0
2018,5,force_india,18,0,7,16.0,0.0,6.0
2018,5,toro_rosso,13,0,8,13.0,0.0,7.0
2018,5,sauber,11,0,9,10.0,0.0,9.0
2018,5,williams,4,0,10,4.0,0.0,10.0
2018,6,mercedes,178,2,1,153.0,2.0,1.0
2018,6,ferrari,156,2,2,126.0,2.0,2.0
2018,6,red_bull,107,2,3,80.0,1.0,3.0
2018,6,renault,46,0,4,41.0,0.0,4.0
2018,6,mclaren,40,0,5,40.0,0.0,5.0
2018,6,force_india,26,0,6,18.0,0.0,7.0
2018,6,toro_rosso,19,0,7,13.0,0.0,8.0
2018,6,haas,19,0,8,19.0,0.0,6.0
2018,6,sauber,11,0,9,11.0,0.0,9.0
2018,6,williams,4,0,10,4.0,0.0,10.0
2018,7,mercedes,206,2,1,178.0,2.0,1.0
2018,7,ferrari,189,3,2,156.0,2.0,2.0
2018,7,red_bull,134,2,3,107.0,2.0,3.0
2018,7,renault,56,0,4,46.0,0.0,4.0
2018,7,mclaren,40,0,5,40.0,0.0,5.0
2018,7,force_india,28,0,6,26.0,0.0,6.0
2018,7,toro_rosso,19,0,7,19.0,0.0,7.0
2018,7,haas,19,0,8,19.0,0.0,8.0
2018,7,sauber,12,0,9,11.0,0.0,9.0
2018,7,williams,4,0,10,4.0,0.0,10.0
2018,8,mercedes,237,3,1,206.0,2.0,1.0
2018,8,ferrari,214,3,2,189.0,3.0,2.0
2018,8,red_bull,164,2,3,134.0,2.0,3.0
2018,8,renault,62,0,4,56.0,0.0,4.0
2018,8,mclaren,40,0,5,40.0,0.0,5.0
2018,8,force_india,28,0,6,28.0,0.0,6.0
2018,8,haas,27,0,7,19.0,0.0,8.0
2018,8,toro_rosso,19,0,8,19.0,0.0,7.0
2018,8,sauber,13,0,9,12.0,0.0,9.0
2018,8,williams,4,0,10,4.0,0.0,10.0
2018,9,ferrari,247,3,1,214.0,3.0,2.0
2018,9,mercedes,237,3,2,237.0,3.0,1.0
2018,9,red_bull,189,3,3,164.0,2.0,3.0
2018,9,renault,62,0,4,62.0,0.0,4.0
2018,9,haas,49,0,5,27.0,0.0,7.0
2018,9,mclaren,44,0,6,40.0,0.0,5.0
2018,9,force_india,42,0,7,28.0,0.0,6.0
2018,9,toro_rosso,19,0,8,19.0,0.0,8.0
2018,9,sauber,16,0,9,13.0,0.0,9.0
2018,9,williams,4,0,10,4.0,0.0,10.0
2018,10,ferrari,287,4,1,247.0,3.0,1.0
2018,10,mercedes,267,3,2,237.0,3.0,2.0
2018,10,red_bull,199,3,3,189.0,3.0,3.0
2018,10,renault,70,0,4,62.0,0.0,4.0
2018,10,haas,51,0,5,49.0,0.0,5.0
2018,10,force_india,49,0,6,42.0,0.0,7.0
2018,10,mclaren,48,0,7,44.0,0.0,6.0
2018,10,toro_rosso,19,0,8,19.0,0.0,8.0
2018,10,sauber,16,0,9,16.0,0.0,9.0
2018,10,williams,4,0,10,4.0,0.0,10.0
2018,11,mercedes,310,4,1,267.0,3.0,2.0
2018,11,ferrari,302,4,2,287.0,4.0,1.0
2018,11,red_bull,211,3,3,199.0,3.0,3.0
2018,11,renault,80,0,4,70.0,0.0,4.0
2018,11,force_india,59,0,5,49.0,0.0,6.0
2018,11,haas,59,0,6,51.0,0.0,5.0
2018,11,mclaren,48,0,7,48.0,0.0,7.0
2018,11,toro_rosso,20,0,8,19.0,0.0,8.0
2018,11,sauber,18,0,9,16.0,0.0,9.0
